,TRASCONTINENTAL,,,,,,,,,,,
92,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX552470   ,TRAVESIAS,,LJ465QR1E1 C03322335 ,PLATA,2012
93,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615359   ,TRAVESIAS,,LJ465QR1E1 C03323551 ,PLATA,2012
94,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3116CX552488   ,TRAVESIAS,,LJ465QR1E1 C03322346 ,PLATA,2012
95,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3119CX552453   ,TRAVESIAS,,LJ465QR1E1 C03322271 ,PLATA,2012
96,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U311XCX552476   ,TRAVESIAS,,LJ465QR1E1 C03322350 ,PLATA,2012
97,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3114CX615362   ,TRAVESIAS,,LJ465QR1E1 C03322383 ,PLATA,2012
98,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615371   ,TRAVESIAS,,LJ465QR1E1 C03322361 ,PLATA,2012
99,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3115CX615385   ,TRAVESIAS,,LJ465QR1E1 C03322294 ,PLATA,2012
100,GA6380SE4/J9FN-84,GONOW,KOMBI,INCAPOWER EIGHT,,,LCR6U3117CX615372   ,TRAVESIAS,,LJ465QR1E1 C03322368 ,PLATA,2012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,TRASCONTINENTAL,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, ",,,,,,,,,,,
,VP.    LLEGO :  ,,,,,,PEDIDO 005-12   24  UNIDADES  BAW,,,,,
,B/L  ,,MFTO.  2011- ,,,,,,,,,
,F/C ,,,,,,,,, ,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
1,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE7CN407248,TRAVESIAS,,4D28TC C20313060A,PLATA,2012
2,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE9CN407249,TRAVESIAS,,4D28TC C20313058A,PLATA,2012
3,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE5CN407250,TRAVESIAS,,4D28TC C20313099A,PLATA,2012
4,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE7CN407251,TRAVESIAS,,4D28TC C20313062A,PLATA,2012
5,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE9CN407252,TRAVESIAS,,4D28TC C20313066A,PLATA,2012
6,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE0CN407253,TRAVESIAS,,4D28TC C20313084A,PLATA,2012
7,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE2CN407254,TRAVESIAS,,4D28TC C20311317A,PLATA,2012
8,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE4CN407255,TRAVESIAS,,4D28TC C20313077A,PLATA,2012
9,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE6CN407256,TRAVESIAS,,4D28TC C20313061A,PLATA,2012
10,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE8CN407257,TRAVESIAS,,4D28TC C20311338A,PLATA,2012
11,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTEXCN407258,TRAVESIAS,,4D28TC C20311318A,BLANCO,2012
12,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE1CN407259,TRAVESIAS,,4D28TC C20311334A,BLANCO,2012
13,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE8CN407260,TRAVESIAS,,4D28TC C20311353A,VERDE,2012
14,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTEXCN407261,TRAVESIAS,,4D28TC C20311324A,VERDE,2012
15,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE1CN407262,TRAVESIAS,,4D28TC C20311389A,VERDE,2012
16,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE3CN407263,TRAVESIAS,,4D28TC C20313054A,VERDE,2012
17,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE2CN407268,TRAVESIAS,,4D28TC C20313086A,NEGRO,2012
18,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE4CN407269,TRAVESIAS,,4D28TC C20313081A,NEGRO,2012
19,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE0CN407270,TRAVESIAS,,4D28TC C20310742A,NEGRO,2012
20,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE8CN407274,TRAVESIAS,,4D28TC C20313085A,NEGRO,2012
21,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE3CN407280,TRAVESIAS,,4D28TC C20313072A,ROJO,2012
22,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE5CN407281,TRAVESIAS,,4D28TC C20313083A,ROJO,2012
23,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE7CN407282,TRAVESIAS,,4D28TC C20313073A,ROJO,2012
24,BJ1031MMT41,BAW,PICK UP,INCAPOWER DESTROYER 4X2,,,LHBM3HTE9CN407283,TRAVESIAS,,4D28TC C20313052A,ROJO,2012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,TRASCONTINENTAL,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, ",,,,,,,,,,,
,VP.    LLEGO :  ,,,,,,PEDIDO 002-12   50  UNIDADES  BAW,,,,,
,B/L  ,,MFTO.  2011- ,,,,,,,,,
,F/C ,,,,,,,,, ,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
1,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507057,TRAVESIAS,,YC4F90-23 F600FC00032,BLANCO,2012
2,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507058,TRAVESIAS,,YC4F90-23 F600FC00071,BLANCO,2012
3,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507059,TRAVESIAS,,YC4F90-23 F600FC00031,BLANCO,2012
4,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507060,TRAVESIAS,,YC4F90-23 F600FC00060,BLANCO,2012
5,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507061,TRAVESIAS,,YC4F90-23 F600FC00016,BLANCO,2012
6,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507062,TRAVESIAS,,YC4F90-23 F600FC00078,BLANCO,2012
7,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE1CN507063,TRAVESIAS,,YC4F90-23 F600FC00017,BLANCO,2012
8,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507064,TRAVESIAS,,YC4F90-23 F600FC00020,BLANCO,2012
9,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE5CN507065,TRAVESIAS,,YC4F90-23 F600FC00025,BLANCO,2012
10,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE7CN507066,TRAVESIAS,,YC4F90-23 F600FC00039,BLANCO,2012
11,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507067,TRAVESIAS,,YC4F90-23 F600FC00038,BLANCO,2012
12,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507068,TRAVESIAS,,YC4F90-23 F600FC00018,BLANCO,2012
13,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE2CN507069,TRAVESIAS,,YC4F90-23 F600FC00007,BLANCO,2012
14,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507070,TRAVESIAS,,YC4F90-23 F600FC00035,BLANCO,2012
15,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507071,TRAVESIAS,,YC4F90-23 F600FC00015,BLANCO,2012
16,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507081,TRAVESIAS,,YC4F90-23 F600FC00027,PLATA,2012
17,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE5CN507082,TRAVESIAS,,YC4F90-23 F600FC00097,PLATA,2012
18,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE7CN507083,TRAVESIAS,,YC4F90-23 F600FC00092,PLATA,2012
19,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507084,TRAVESIAS,,YC4F90-23 F600FC00064,PLATA,2012
20,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507085,TRAVESIAS,,YC4F90-23 F600FC00108,PLATA,2012
21,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE2CN507086,TRAVESIAS,,YC4F90-23 F600FC00063,PLATA,2012
22,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507087,TRAVESIAS,,YC4F90-23 F600FC00091,PLATA,2012
23,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507088,TRAVESIAS,,YC4F90-23 F600FC00046,PLATA,2012
24,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507089,TRAVESIAS,,YC4F90-23 F600FC00044,PLATA,2012
25,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507090,TRAVESIAS,,YC4F90-23 F600FC00080,PLATA,2012
26,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507107,TRAVESIAS,,YC4F90-23 F600FC00076,BLANCO,2012
27,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507108,TRAVESIAS,,YC4F90-23 F600FC00051,BLANCO,2012
28,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507109,TRAVESIAS,,YC4F90-23 F600FC00075,BLANCO,2012
29,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507110,TRAVESIAS,,YC4F90-23 F600FC00082,BLANCO,2012
30,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507111,TRAVESIAS,,YC4F90-23 F600FC00084,BLANCO,2012
31,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507112,TRAVESIAS,,YC4F90-23 F600FC00094,BLANCO,2012
32,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE1CN507113,TRAVESIAS,,YC4F90-23 F600FC00066,BLANCO,2012
33,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507114,TRAVESIAS,,YC4F90-23 F600FC00072,BLANCO,2012
34,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE5CN507115,TRAVESIAS,,YC4F90-23 F600FC00068,BLANCO,2012
35,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE7CN507116,TRAVESIAS,,YC4F90-23 F600FC00069,BLANCO,2012
36,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507117,TRAVESIAS,,YC4F90-23 F600FC00089,BLANCO,2012
37,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507118,TRAVESIAS,,YC4F90-23 F600FC00104,BLANCO,2012
38,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE2CN507119,TRAVESIAS,,YC4F90-23 F600FC00086,BLANCO,2012
39,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507120,TRAVESIAS,,YC4F90-23 F600FC00087,BLANCO,2012
40,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507121,TRAVESIAS,,YC4F90-23 F600FC00029,BLANCO,2012
41,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDT2CN507136,TRAVESIAS,,YC4F90-23 F600FC00116,PLATA,2012
42,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507137,TRAVESIAS,,YC4F90-23 F600FC00088,PLATA,2012
43,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507138,TRAVESIAS,,YC4F90-23 F600FC00107,PLATA,2012
44,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507139,TRAVESIAS,,YC4F90-23 F600FC00110,PLATA,2012
45,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507140,TRAVESIAS,,YC4F90-23 F600FC00090,PLATA,2012
46,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507141,TRAVESIAS,,YC4F90-23 F600FC00061,PLATA,2012
47,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507142,TRAVESIAS,,YC4F90-23 F600FC00083,PLATA,2012
48,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507143,TRAVESIAS,,YC4F90-23 F600FC00096,PLATA,2012
49,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE1CN507144,TRAVESIAS,,YC4F90-23 F600FC00030,PLATA,2012
50,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507145,TRAVESIAS,,YC4F90-23 F600FC00033,PLATA,2012
,,,,,,,,,,,,
,,,,,,,,,,,,
,TRASCONTINENTAL,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, ",,,,,,,,,,,
,VP.    LLEGO :  ,,,,,,PEDIDO 006-12   30  UNIDADES  BAW,,,,,
,B/L  ,,MFTO.  2011- ,,,,,,,,,
,F/C ,,,,,,,,, ,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
1,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE2CN507072,TRAVESIAS,,YC4F90-23 F600FC00019,BLANCO,2012
2,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507073,TRAVESIAS,,YC4F90-23 F600FC00034,BLANCO,2012
3,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507074,TRAVESIAS,,YC4F90-23 F600FC00009,BLANCO,2012
4,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507075,TRAVESIAS,,YC4F90-23 F600FC00026,BLANCO,2012
5,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507076,TRAVESIAS,,YC4F90-23 F600FC00042,BLANCO,2012
6,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE1CN507077,TRAVESIAS,,YC4F90-23 F600FC00004,BLANCO,2012
7,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507078,TRAVESIAS,,YC4F90-23 F600FC00022,BLANCO,2012
8,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE5CN507079,TRAVESIAS,,YC4F90-23 F600FC00028,BLANCO,2012
9,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE1CN507080,TRAVESIAS,,YC4F90-23 F600FC00005,BLANCO,2012
10,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507091,TRAVESIAS,,YC4F90-23 F600FC00065,PLATA,2012
11,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507092,TRAVESIAS,,YC4F90-23 F600FC00045,PLATA,2012
12,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507093,TRAVESIAS,,YC4F90-23 F600FC00073,PLATA,2012
13,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE1CN507094,TRAVESIAS,,YC4F90-23 F600FC00067,PLATA,2012
14,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507095,TRAVESIAS,,YC4F90-23 F600FC00040,PLATA,2012
15,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE5CN507096,TRAVESIAS,,YC4F90-23 F600FC00077,PLATA,2012
16,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE7CN507097,TRAVESIAS,,YC4F90-23 F600FC00103,PLATA,2012
17,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507098,TRAVESIAS,,YC4F90-23 F600FC00105,PLATA,2012
18,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507099,TRAVESIAS,,YC4F90-23 F600FC00106,PLATA,2012
19,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE3CN507100,TRAVESIAS,,YC4F90-23 F600FC00099,PLATA,2012
20,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE5CN507101,TRAVESIAS,,YC4F90-23 F600FC00085,PLATA,2012
21,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE7CN507102,TRAVESIAS,,YC4F90-23 F600FC00102,PLATA,2012
22,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE9CN507103,TRAVESIAS,,YC4F90-23 F600FC00100,PLATA,2012
23,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE0CN507104,TRAVESIAS,,YC4F90-23 F600FC00095,PLATA,2012
24,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE2CN507105,TRAVESIAS,,YC4F90-23 F600FC00062,PLATA,2012
25,BJ6520XBT3-15,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507106,TRAVESIAS,,YC4F90-23 F600FC00041,ROJO,2012
26,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE2CN507122,TRAVESIAS,,YC4F90-23 F600FC00043,BLANCO,2012
27,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE4CN507123,TRAVESIAS,,YC4F90-23 F600FC00052,BLANCO,2012
28,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE6CN507124,TRAVESIAS,,YC4F90-23 F600FC00093,BLANCO,2012
29,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTE8CN507125,TRAVESIAS,,YC4F90-23 F600FC00081,BLANCO,2012
30,BJ6520XBT3,BAW,KOMBI,INCAPOWER COMMUTER,,,LPBMBDTEXCN507126,TRAVESIAS,,YC4F90-23 F600FC00059,BLANCO,2012
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,TRASCONTINENTAL,,,,,,,,,,,
,"CARTA DE CREDITO / BCO, CREDITO",,,,,,,,,,,
,VP. MSC CANDICE   LLEGO :  ,,,,,,PEDIDO 004-12   12  UNIDADES  FORLAND,,,,,
,B/L  SHZ1306688,,MFTO.  2011- ,,,,,,,,,
,F/C FT12025PE ,10.04.12,,,,,,,, ,,
,,,,,,,,,,,,
,CODIGO,MARCA,TIPO,MODELO,POLIZA,# ORD.,CHASIS,,,MOTOR,COLOR,AÑO
,MODELO,,,,,,,,,,,FAB.
,,,,,,,,,,,,
1,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB0CN019100,TRAVESIAS,,CY4102BZQ 12047517,ROJO,2012
2,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB6CN019098,TRAVESIAS,,CY4102BZQ 12047518,ROJO,2012
3,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB3CN019110,TRAVESIAS,,CY4102BZQ 12047520,AZUL,2012
4,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB7CN019109,TRAVESIAS,,CY4102BZQ 12047519,BLANCO,2012
5,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB4CN019116,TRAVESIAS,,CY4102BZQ 12047526,AZUL,2012
6,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB2CN019101,TRAVESIAS,,CY4102BZQ 12047521,BLANCO,2012
7,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB8CN019099,TRAVESIAS,,CY4102BZQ 12047516,ROJO,2012
8,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB5CN019111,TRAVESIAS,,CY4102BZQ 12047525,AZUL,2012
9,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB6CN019103,TRAVESIAS,,CY4102BZQ 12047523,BLANCO,2012
10,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB4CN019102,TRAVESIAS,,CY4102BZQ 12047522,BLANCO,2012
11,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB2CN019096,TRAVESIAS,,CY4102BZQ 12047515,AMARILLO,2012
12,BJ3062V3PDB-B2,FORLAND,VOLQUETE,INCAPOWER FD60,,,LVBV3PBB4CN019097,TRAVESIAS,,CY4102BZQ 12047524,ROJO,2012
